,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3450,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.42118078959599103,-0.5360319176089563,-0.14038517437793877,-0.03157422261945839,-0.31717784430961626,-0.3088213656157659,5,1,1,7,1,1,0,0
3451,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.26378439478119714,-0.3632329503888292,-0.25143940696234773,-0.2690176661130267,-0.31717784430961626,2.7076302620914374,5,2,2,1,4,1,0,0
3452,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.5514479545015366,-0.45768299649364935,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,5,3,2,3,2,1,0,0
3453,0.5072280472465313,-0.27560149482259483,0.3908586297513874,0.2879534550684785,1.2652091548482296,1.3759504563366665,-0.45768299649364935,-0.7367756084242963,-0.30343399266407795,-0.3088213656157659,5,2,2,7,6,1,0,0
3454,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.6118056582674017,0.3672913616315571,1.5830411190544535,-0.31717784430961626,-0.3088213656157659,5,1,1,1,4,1,1,0
3455,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,1.3326647526259985,0.4513961249891508,-0.017387684889156454,-0.08759751922374666,-0.31717784430961626,4.71859801389624,5,2,2,3,13,1,1,0
3456,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3762103910774785,0.23241832817203742,0.057925977334604695,0.5283965330563053,-0.31717784430961626,3.713114137993839,5,2,2,1,13,1,0,0
3457,0.5072280472465313,-0.26485318253770046,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6118056582674017,-0.45768299649364935,-0.06323335664997329,-0.31717784430961626,-0.3088213656157659,5,1,1,3,2,0,0,0
3458,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.24783041434597225,-0.45768299649364935,0.04901262097604172,-0.31717784430961626,-0.3088213656157659,5,6,2,2,2,1,0,0
3459,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.578577184410785,-0.5950831775703656,0.3672913616315571,0.7599038812022403,-0.31717784430961626,-0.3088213656157659,5,3,2,3,1,1,1,0
3460,0.8082833000890136,0.29519045756995527,-0.39647790101721353,-0.24493050612963665,-0.3537251918182222,-0.4547711129717958,-0.45768299649364935,-0.23853111165626334,-0.31717784430961626,-0.3088213656157659,5,3,2,8,4,1,0,0
3461,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.09597879336690328,-0.3773425434769535,1.1030793093511277,1.1819780154891761,-0.31717784430961626,3.713114137993839,5,3,2,7,13,1,0,0
3462,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.6044895729624484,2.01724007788197,2.406178356906667,-0.31717784430961626,2.7076302620914374,5,2,5,1,3,1,0,0
3463,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.32727355802189817,0.5735349511628588,0.5188422556659688,-0.31717784430961626,1.7021463861890365,5,2,2,1,7,1,0,0
3464,-0.39593771128091604,-0.29030971163350294,-0.39647790101721353,-0.24493050612963665,-0.06141760144789064,-0.32691381262495356,-0.45768299649364935,-0.4835124138270322,0.35361126749019184,-0.3088213656157659,5,2,2,3,2,1,0,1
3465,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,2.7076302620914374,5,3,2,1,13,1,0,0
3466,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.11846399262615954,0.2481267597299155,-0.12376480784761032,0.1699888538820101,-0.31717784430961626,-0.3088213656157659,5,3,2,3,1,1,0,0
3467,-0.39593771128091604,-0.24222515667476485,-0.39647790101721353,-0.24493050612963665,-0.06141760144789064,-0.108650601062017,-0.17320908914415287,-0.16494284837658488,-0.31717784430961626,-0.3088213656157659,5,2,4,3,4,1,0,0
3468,-0.39593771128091604,-0.2742815266661136,0.3908586297513874,0.15295618489828935,0.6805939741075664,0.637624938562097,-0.45768299649364935,-0.8406407525278262,1.3233922953113644,-0.3088213656157659,5,2,2,9,2,1,0,1
3469,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.17384359774417202,-0.4518533884925967,0.31573046424873163,-0.0003548085014044583,-0.31717784430961626,4.71859801389624,5,1,1,7,4,1,1,0
3470,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.578577184410785,-0.5809735844822412,0.22979562840256967,1.171472500128347,-0.31717784430961626,2.7076302620914374,5,2,2,4,6,1,0,0
3471,-0.39593771128091604,-0.038572923908344596,-0.39647790101721353,-0.24493050612963665,-0.24129919552194085,-0.23511436133335356,-0.45768299649364935,-0.6805862850391334,-0.31717784430961626,-0.3088213656157659,5,2,2,1,2,0,1,0
3472,-0.39593771128091604,-0.40062133771531394,-0.39647790101721353,-0.24493050612963665,-0.3537251918182222,-0.5616382161762931,0.6422828074651729,0.7599038812022403,-0.31717784430961626,-0.3088213656157659,5,2,2,6,4,1,0,0
3473,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,5,2,2,1,4,1,0,0
3474,1.4103938057739784,-0.05554394330554628,-0.39647790101721353,-0.24493050612963665,0.051008394848390724,0.18081379789602714,-0.3570763629266917,-0.38445764258464876,-0.31717784430961626,-0.3088213656157659,5,2,2,8,3,1,0,0
3475,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5775768305906557,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,-0.3088213656157659,5,2,2,1,1,1,0,0
3476,-0.39593771128091604,-0.3044522277978377,-0.39647790101721353,-0.24493050612963665,-0.3312399925589659,0.2760535512408664,-0.45768299649364935,-0.8056708576345152,-0.31717784430961626,-0.3088213656157659,5,2,5,9,4,0,0,0
3477,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.5245352121297439,-0.45768299649364935,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,5,2,4,4,2,1,0,0
3478,0.5072280472465313,-0.029521713563170394,-0.39647790101721353,-0.24493050612963665,1.4001203504037674,0.1993418246918682,-0.23591569947063412,-0.5672802301213504,-0.31717784430961626,2.7076302620914374,5,3,2,9,3,1,0,0
3479,-0.6969929641233985,-0.4571914023726529,1.1781951605199883,-0.08151275802888133,-0.3762103910774785,-0.3599232927682933,0.22979562840256967,0.34833526227613343,-0.31717784430961626,2.7076302620914374,5,2,2,1,4,1,0,0
3480,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.1634343911446721,-0.34372338959303944,-0.3519170557884125,-0.6401329585437151,-0.31717784430961626,-0.3088213656157659,5,4,2,3,13,1,0,0
3481,-0.09488245843843363,-0.27333869223630125,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.4990595579428527,-0.45768299649364935,-0.780840182031189,-0.31717784430961626,1.7021463861890365,5,2,4,1,5,0,0,0
3482,1.711449058616461,0.22542071134780414,1.1781951605199883,3.7268312846669818,0.2758603874409535,0.14401563056299188,-0.12769325324356678,-0.49110437319919076,0.08329573232777675,-0.3088213656157659,5,1,2,1,4,1,1,0
3483,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.5693462346225832,-0.45768299649364935,0.02822632729874791,-0.31717784430961626,-0.3088213656157659,5,3,2,8,4,1,1,0
3484,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.24129919552194085,0.23085059560669027,0.4262181044439803,0.46919271647867966,-0.31717784430961626,1.7021463861890365,5,2,4,1,3,1,0,0
3485,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,2.7076302620914374,5,2,4,7,6,1,0,0
3486,0.5072280472465313,0.26973392847415273,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.4815532109631429,-0.45768299649364935,-0.6291402076733701,-0.31717784430961626,-0.3088213656157659,5,1,8,4,4,1,1,0
3487,-0.39593771128091604,-0.2987952213321038,-0.39647790101721353,-0.24493050612963665,-0.2862695940404534,-0.43517445590495646,-0.45768299649364935,-0.7720459689878546,-0.31717784430961626,-0.3088213656157659,5,2,2,7,5,1,0,0
3488,0.20617279440404881,-0.16585556938735727,-0.39647790101721353,-0.24493050612963665,-0.24129919552194085,0.2240570878235193,-0.45768299649364935,-0.7834784397706601,2.3427446869658555,2.7076302620914374,5,2,4,2,3,0,0,1
3489,-0.09488245843843363,-0.13474203382582084,0.3908586297513874,-0.2165100281990705,0.073493594107647,0.23442154183134406,-0.24058447685557208,-0.23652541430565063,-0.31717784430961626,0.6966625102866353,5,2,2,1,4,1,0,0
3490,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6235475829292975,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,2.7076302620914374,5,3,2,1,3,1,0,0
3491,3.517780575671355,0.9408606044305101,1.1781951605199883,0.612420578345946,0.5456827785520287,-0.05982444108520449,-0.06910811168848432,-0.36459587607447946,1.0145239917014015,2.7076302620914374,5,3,2,1,1,1,0,0
3492,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.5449157354792568,-0.45768299649364935,-0.8373743381837192,-0.31717784430961626,4.71859801389624,5,3,2,1,2,1,1,0
3493,-0.09488245843843363,0.9910022528552246,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.3241267325262001,-0.45768299649364935,-0.5923930154345194,-0.31717784430961626,-0.3088213656157659,5,3,3,8,11,0,0,0
3494,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.5499237700455855,-0.45768299649364935,-0.138064022119604,-0.31717784430961626,-0.3088213656157659,5,2,2,1,2,1,0,0
3495,-0.09488245843843363,-0.2450536599076318,-0.39647790101721353,-0.24493050612963665,0.5231975792927724,0.11795947792953657,-0.43268377789502227,-0.7680394513747636,-0.31717784430961626,3.713114137993839,5,1,1,3,4,1,0,0
3496,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.6144185458763137,-0.45768299649364935,0.7599038812022403,-0.31717784430961626,2.7076302620914374,5,2,2,1,3,1,0,0
3497,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,1.0954551053956423,-0.045195817431046136,0.3071784003835227,-0.31717784430961626,-0.3088213656157659,5,3,2,1,13,1,0,0
3498,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,0.3433159852187223,-0.026266254909797594,0.4053221020590784,0.25201069320268926,-0.31717784430961626,-0.3088213656157659,5,3,2,3,13,1,0,0
3499,2.3135595643014257,-0.026316076547064478,-0.39647790101721353,-0.24493050612963665,-0.3312399925589659,-0.41322619999009635,-0.45768299649364935,-0.3563200954419751,-0.31717784430961626,-0.3088213656157659,5,1,2,2,11,1,1,0
3500,0.5072280472465313,0.6855239037055941,-0.39647790101721353,-0.24493050612963665,-0.08390280070714692,-0.25072200994908217,-0.1551923916396207,-0.5370900462270757,-0.31717784430961626,-0.3088213656157659,5,1,1,1,4,1,1,0
3501,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.15135839848491575,-0.3486878760499721,-0.45768299649364935,-0.8150320270288514,-0.31717784430961626,3.713114137993839,5,2,2,1,4,1,0,0
3502,-0.39593771128091604,-0.3553652859894428,-0.39647790101721353,-0.24493050612963665,-0.5336067858922724,-0.5898574023525417,1.0891439249911126,0.9142421132995301,-0.31717784430961626,1.7021463861890365,5,3,2,1,13,1,0,0
3503,1.4103938057739784,0.4492350950012625,-0.39647790101721353,-0.24493050612963665,2.097161527440712,1.6296020247582501,-0.42187682004717164,-0.482559714787942,0.29554192548817215,-0.3088213656157659,5,2,2,4,6,1,1,0
3504,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3762103910774785,-0.38670539075964044,0.09229991579794128,-0.20042290315148586,-0.31717784430961626,-0.3088213656157659,5,3,2,3,1,1,1,0
3505,-0.09488245843843363,1.454876783045404,-0.39647790101721353,-0.24493050612963665,-0.3312399925589659,0.00565452239412804,-0.19987850957952233,-0.11467943401573667,0.7188291450006252,3.713114137993839,5,3,2,2,2,1,0,1
3506,-0.6969929641233985,-0.4571914023726529,1.9655316912885894,-0.03888204113303212,0.20840478966318465,0.239342480335654,-0.17644173054210754,-0.16367569033420423,-0.31717784430961626,-0.3088213656157659,5,2,2,4,4,1,1,0
3507,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.4991902023232983,-0.45768299649364935,-0.5433967385376208,-0.31717784430961626,-0.3088213656157659,5,3,2,1,6,0,1,0
3508,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,0.17989928723290796,-0.14038517437793877,-0.25318809909776924,-0.31717784430961626,-0.3088213656157659,5,2,10,2,2,1,0,0
3509,-0.09488245843843363,4.3173220547067555,-0.39647790101721353,-0.24493050612963665,-0.578577184410785,-0.5237513458470703,0.5735349511628588,0.6570117264707135,-0.31717784430961626,2.7076302620914374,5,3,2,6,2,1,0,0
3510,0.20617279440404881,-0.04140142714121154,1.9655316912885894,0.970044925402066,0.9953867637371543,0.529915490037351,-0.45768299649364935,-0.7884975602353259,-0.1448189790665642,-0.3088213656157659,5,4,1,7,2,1,1,0
3511,-0.09488245843843363,-0.3817646495150576,-0.39647790101721353,-0.24493050612963665,1.6474575422555864,0.45343914233313665,-0.20595712689377838,-0.4691287285269241,-0.31717784430961626,2.7076302620914374,5,3,2,1,4,1,0,0
3512,0.5072280472465313,1.3785071957579964,-0.39647790101721353,-0.24493050612963665,-0.03893240218863437,0.13693470514284062,-0.45768299649364935,-0.7007612141114437,1.2992263864498086,-0.3088213656157659,5,2,2,4,2,1,0,1
3513,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.4884773631267595,0.5735349511628588,0.8284986441637809,-0.31717784430961626,2.7076302620914374,5,1,1,7,1,1,0,0
3514,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.3087106956336198,-0.45768299649364935,-0.20042290315148586,2.5904546380547386,-0.3088213656157659,5,2,5,3,2,0,0,1
3515,1.4103938057739784,0.4451011289119035,-0.39647790101721353,-0.24493050612963665,-0.42118078959599103,-0.43491316714406525,-0.45768299649364935,-0.8056708576345152,-0.31717784430961626,-0.3088213656157659,5,2,2,7,2,0,0,0
3516,-0.39593771128091604,-0.24788216314049874,-0.39647790101721353,-0.24493050612963665,-0.03893240218863437,0.20357204896964987,-0.45768299649364935,-0.5678948872752856,-0.13638561805878124,-0.3088213656157659,5,3,2,9,4,1,1,0
3517,0.5072280472465313,-0.004630885113941219,-0.39647790101721353,-0.24493050612963665,1.0628423615149232,1.3902933431852624,-0.2030612812775284,-0.29442313844954493,-0.31717784430961626,2.7076302620914374,5,3,2,3,4,1,0,0
3518,-0.39593771128091604,-0.4091068474139148,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.3401524432116125,-0.45768299649364935,-0.7280749655064747,-0.31717784430961626,-0.3088213656157659,5,2,2,3,5,0,1,0
3519,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.44366598885524733,-0.3243880212870913,-0.11394367373336037,0.8284986441637809,-0.31717784430961626,-0.3088213656157659,5,2,2,1,13,1,0,0
3520,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.5575882403824796,0.6422828074651729,0.6570117264707135,-0.31717784430961626,-0.3088213656157659,5,1,1,2,3,1,0,0
3521,-0.39593771128091604,0.9061471558692161,-0.39647790101721353,-0.24493050612963665,0.1634343911446721,0.7688441542816532,-0.14038517437793877,0.06340313831522398,-0.31717784430961626,0.6966625102866353,5,2,2,5,13,1,0,0
3522,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,5,2,2,1,3,1,0,0
3523,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.19632879700342828,-0.014847936058852462,-0.45768299649364935,-0.30480623272467466,0.8838007894762824,-0.3088213656157659,5,2,2,6,2,1,0,0
3524,4.11989108135632,1.1542068893916475,-0.39647790101721353,-0.24493050612963665,5.492426615588409,1.8622752427131342,-0.4363474477707384,-0.7360191864595721,1.1602328892763487,-0.3088213656157659,5,4,1,3,1,1,1,1
3525,-0.6969929641233985,-0.4571914023726529,0.3908586297513874,-0.13124859440737208,-0.5336067858922724,-0.4633936420812051,-0.45768299649364935,-0.3719098208445533,1.5727186408101805,-0.3088213656157659,5,2,4,1,2,1,0,1
3526,1.4103938057739784,-0.09090023371638313,0.3908586297513874,-0.12414347492473055,1.535031545959305,0.6628888657628403,-0.418769121015755,-0.5788342988526177,-0.31717784430961626,-0.3088213656157659,5,2,2,1,4,1,0,0
3527,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.6097153481802723,-0.45768299649364935,0.485524808777646,-0.31717784430961626,-0.3088213656157659,5,4,1,1,3,1,0,0
3528,-0.39593771128091604,-0.4458773894411851,-0.39647790101721353,-0.24493050612963665,-0.17384359774417202,-0.12358760854221076,0.057925977334604695,-0.16612551138149992,0.9937108575473561,-0.3088213656157659,5,2,2,1,6,1,0,0
3529,0.5072280472465313,-0.18848359525029285,-0.39647790101721353,-0.24493050612963665,-0.3537251918182222,-0.4512001665903687,-0.45768299649364935,-0.6697555275771978,13.395203472881432,-0.3088213656157659,5,2,5,1,2,0,0,1
3530,1.109338552931496,0.15895088537543087,-0.39647790101721353,-0.24493050612963665,-0.17384359774417202,-0.3544797768989743,-0.45768299649364935,-0.6119915220775926,0.12345870302890719,-0.3088213656157659,5,2,2,1,5,1,1,1
3531,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3087547932997097,-0.26394322125017644,0.02759604255043895,-0.26094769036841636,-0.31717784430961626,-0.3088213656157659,5,2,2,7,6,1,1,0
3532,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.21881399626268455,-0.1606358663746808,-0.25143940696234773,-0.5879833457807594,-0.31717784430961626,-0.3088213656157659,5,3,2,8,2,1,0,0
3533,0.20617279440404881,-0.31253366561411045,0.3908586297513874,-0.24493050612963665,-0.3762103910774785,0.4346433865310258,-0.2150434769716052,0.6065744037899382,-0.31717784430961626,-0.3088213656157659,5,4,1,1,1,1,0,0
3534,0.5072280472465313,0.2386203929126163,0.3908586297513874,-0.03532948139171135,-0.3537251918182222,-0.34772981727745694,-0.45768299649364935,-0.7937676552438129,-0.31717784430961626,-0.3088213656157659,5,3,3,2,2,0,0,0
3535,-0.39593771128091604,-0.1856550920174259,-0.39647790101721353,-0.24493050612963665,0.45574198151500367,0.6177470851436743,-0.11394367373336037,0.05363179963526617,0.4005167376650712,-0.3088213656157659,5,2,2,3,3,1,0,0
3536,-0.39593771128091604,-0.09514298856568355,-0.39647790101721353,-0.24493050612963665,0.02852319558913445,0.19305455447652853,-0.3287807530365859,-0.814203189565627,0.22800324613370027,-0.3088213656157659,5,1,1,2,5,1,1,0
3537,0.5072280472465313,-0.06685795623701407,-0.39647790101721353,-0.24493050612963665,-0.26378439478119714,-0.007706043086967412,-0.45768299649364935,-0.699293951406541,1.3268809555742502,-0.3088213656157659,5,2,2,6,3,1,0,1
3538,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.4719639134384362,-0.45768299649364935,0.8774949210606795,-0.31717784430961626,4.71859801389624,5,2,2,1,6,1,1,0
3539,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.5182642818683553,-0.45768299649364935,1.171472500128347,-0.31717784430961626,-0.3088213656157659,5,2,2,1,3,1,0,0
3540,-0.09488245843843363,-0.3553652859894428,-0.39647790101721353,-0.24493050612963665,0.006037996329878177,-0.16874701606699102,-0.2643296313080541,-0.45765328998030264,1.401069604443664,2.7076302620914374,5,4,1,1,3,1,0,0
3541,0.5072280472465313,1.3671931828265287,0.3908586297513874,-0.03888204113303212,1.0403571622556669,0.9951164884421869,-0.2990340751236146,-0.4310822347365546,-0.31717784430961626,-0.3088213656157659,5,3,2,3,13,1,1,0
3542,-0.09488245843843363,0.5525842517608476,1.1781951605199883,1.9860770114198056,-0.2862695940404534,0.5987451709414877,-0.45768299649364935,-0.5597288308365871,2.487880107513672,-0.3088213656157659,5,2,4,1,4,1,0,0
3543,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6010623836700413,-0.5679091464376816,-0.45768299649364935,0.14255095281308014,-0.31717784430961626,-0.3088213656157659,5,1,1,4,3,1,0,0
3544,-0.39593771128091604,0.006683127817526573,-0.39647790101721353,-0.24493050612963665,0.6131383763297976,0.38272323615433973,-0.2945524637961763,-0.3980688341654635,0.9687279011576914,-0.3088213656157659,5,2,2,9,13,1,0,1
3545,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.3762103910774785,-0.5492270000339614,1.1922657197567637,0.9976990923944045,-0.31717784430961626,2.7076302620914374,5,3,2,1,13,1,0,0
3546,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5111215866330161,-0.33536214924452135,-0.45768299649364935,-0.3719098208445533,2.5904546380547386,-0.3088213656157659,5,1,1,1,4,0,0,1
3547,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.1775437376662418,-0.45768299649364935,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,5,2,2,1,1,1,0,0
3548,1.711449058616461,0.5422130734289021,1.1781951605199883,0.8421527747145183,-0.10638799996640319,-0.16406123760425634,-0.3072970389189556,-0.470844578677658,0.14304380624095056,-0.3088213656157659,5,1,1,2,2,1,1,1
3549,-0.39593771128091604,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5560919851515287,-0.6050121504842308,1.2610135760590777,1.3429594178214144,-0.31717784430961626,2.7076302620914374,5,1,1,2,4,1,0,0
3550,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.06141760144789064,0.2750737183875244,0.4194449205932596,0.5801382813179049,-0.31717784430961626,2.7076302620914374,5,3,2,2,13,1,0,0
3551,-0.39593771128091604,1.9074373003041156,1.9655316912885894,0.29505857455112006,0.8604755681816166,1.1240326940491203,-0.40581085690986224,-0.730567486797984,0.0708411370319755,-0.3088213656157659,5,2,10,6,4,1,0,1
3552,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.06141760144789064,-0.2014952073971817,-0.0893908693842738,-0.22492103131071958,-0.31717784430961626,-0.3088213656157659,5,2,6,1,3,1,0,0
3553,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.38043446049825186,-0.45768299649364935,-0.29841541578842107,-0.31717784430961626,-0.3088213656157659,5,3,2,1,4,1,1,0
3554,-0.39593771128091604,-0.3270802536607733,-0.39647790101721353,-0.24493050612963665,0.073493594107647,0.166312271666566,0.3672913616315571,0.5404006109155062,-0.31717784430961626,1.7021463861890365,5,2,2,1,1,1,0,0
3555,-0.39593771128091604,-0.3864788215509792,-0.39647790101721353,-0.24493050612963665,0.4332567822557474,-0.22196655973672463,-0.45768299649364935,-0.8023769916635257,-0.31717784430961626,-0.3088213656157659,5,2,2,1,2,1,1,0
3556,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.46615118811450357,-0.558154366013658,1.042270387540642,0.9843958570327012,-0.31717784430961626,1.7021463861890365,5,1,1,1,3,1,0,0
3557,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.15135839848491575,-0.45842915562427244,-0.19987850957952233,-0.2290040595300689,-0.31717784430961626,-0.3088213656157659,5,2,2,5,6,1,0,0
3558,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.5111215866330161,-0.4210648628168321,2.0630719820835126,1.628770961028814,-0.31717784430961626,0.6966625102866353,5,3,2,2,13,1,0,0
3559,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.66851798144781,-0.6013541078317541,-0.45768299649364935,1.171472500128347,-0.31717784430961626,-0.3088213656157659,5,2,2,3,6,1,0,0
3560,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.42118078959599103,-0.4926579833010185,-0.45768299649364935,0.3799943963066483,-0.31717784430961626,-0.3088213656157659,5,2,2,8,3,1,0,0
3561,0.8082833000890136,-0.07836053603181634,1.1781951605199883,2.710799198649242,5.829704604477254,5.680645050947843,-0.4323911388658363,-0.7081714247814843,0.168236037038811,-0.3088213656157659,5,2,2,1,4,1,0,0
3562,-0.39593771128091604,0.2216493735154146,0.3908586297513874,0.3590046498948939,0.02852319558913445,-0.3022133151302115,-0.45768299649364935,-0.7687795546437475,-0.31717784430961626,-0.3088213656157659,5,2,2,5,2,0,0,0
3563,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.48863638737375986,-0.11326670248700871,-0.45768299649364935,-0.3719098208445533,-0.31717784430961626,-0.3088213656157659,5,2,2,3,2,1,0,0
3564,0.8082833000890136,-0.1517130532230225,-0.39647790101721353,-0.24493050612963665,-0.3537251918182222,-0.3695038806502178,-0.45768299649364935,-0.3448329477681452,-0.31717784430961626,-0.3088213656157659,5,1,1,2,3,1,0,0
3565,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6460327821885538,-0.592992867483236,-0.45768299649364935,0.485524808777646,-0.31717784430961626,-0.3088213656157659,5,2,2,7,2,1,1,0
3566,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.6910031807070663,-0.6243475187901789,3.667188794132383,3.229315594758881,-0.31717784430961626,-0.3088213656157659,5,1,1,7,2,1,1,0
3567,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.19632879700342828,-0.2859785734360862,0.13158441100622334,-0.06323335664997329,-0.31717784430961626,-0.3088213656157659,5,3,2,1,1,1,0,0
3568,-0.6969929641233985,-0.4571914023726529,-0.39647790101721353,-0.24493050612963665,-0.39869559033673474,-0.5174804155856817,0.49421049047784127,0.8548812627153537,-0.31717784430961626,2.7076302620914374,5,1,1,4,3,1,0,0
