,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,OperatingSystems_1,OperatingSystems_2,OperatingSystems_3,OperatingSystems_4,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,OperatingSystems_8,Browser_1,Browser_2,Browser_3,Browser_4,Browser_5,Browser_6,Browser_7,Browser_8,Browser_9,Browser_10,Browser_11,Browser_12,Browser_13,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_4,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_11,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Weekend_False,Weekend_True,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
Browser_9,-0.0008545195489920189,0.0157520141551865,-0.0035707139416306885,-0.002205865120665016,-0.004400701164700532,-0.00012070080361894024,-0.00040703740357391486,0.0012838260929467053,-0.0028565308375277025,-0.002781271674535645,-0.0038534499667977266,-0.004638477194581309,-0.00966721837232148,0.017615663452615744,-0.001808648616948602,-0.00019871738069699753,-0.0003538068268366373,-0.00021464801147414543,-0.0007232090455086502,-0.004498477240888019,-0.012157068487179455,-0.0008346536354389113,-0.0022691245412620993,-0.001786887656403154,-0.00107749521983412,-0.0005688755233335341,-0.000947571643153414,1.0,-0.0010424089268690824,-0.00019871738069699753,-0.00025658467856413085,-0.0006350331661721916,-0.0071659957490342275,-0.002869013475618938,-0.004431022427135897,-0.002932556120329409,-0.0014653520355212388,-0.0023802005261611674,-0.0023098325205165005,-0.0017202060102051039,0.043312773064622875,-0.004485917028572142,0.013208691997540439,-0.00402411557343279,-0.002774830420809613,-0.0013218102419483009,-0.0017406429514481717,-0.000513795300874451,-0.0015234488631858689,-0.0005265263587780489,-0.001752807045696164,-0.0012876480147348299,-8.110957904128584e-05,-0.002272401505799124,-0.0002925871705627681,-0.0005007449708542742,-0.00014049730801985174,-8.1109579041284e-05,-0.0002565846785639996,-0.00033464057257860766,-0.0011505419761800412,-0.0035942113589708547,-0.0007503538960077062,0.003698087955552574,0.004958315701774817,-0.004958315701774817,-0.0017181508491682276,-0.003634694064640614,-0.001108481238298282,-0.001716093572995228,-0.0013927815533655828,0.021055089705088657,-0.005516513686558277,-0.005104632990197266,-0.0019441562594430567,-0.0017487603855082707
Browser_10,-0.00029332332343076444,-0.000500449998268271,-0.0056364720120095765,-0.00013727818634349964,0.002950151640793069,0.0015508641906370364,-0.017372599393220025,-0.012474208306407312,0.0073257878399737965,0.007808618547010501,0.013305382540841624,-0.05437973446217297,0.10355800694974761,-0.059175115922970735,-0.02324449819811624,-0.00255388788859562,-0.004547075685026875,-0.0027586261196268667,-0.009294581157260066,-0.05781379818076428,-0.15624093806651373,-0.010726851386848877,-0.029162470153911678,-0.02296482938717343,-0.013847817348948048,-0.007311108389527843,-0.012178057774997936,-0.0010424089268690824,1.0,-0.00255388788859562,-0.003297590279648688,-0.00816135713069065,-0.014852156354919798,0.022053839236137008,0.00041740893370029213,0.008138461497047712,-0.00987294671455899,-0.004719693733442213,0.029330017792118177,-0.01825455194779792,-0.013378972390815253,0.015298956370482215,-0.004163446787601183,0.020729252037137363,0.017331388079574263,0.017609026133935227,-0.010936729579253792,-0.006603225100476852,-0.015261224863633821,-0.006766842869985581,-0.011166674092200455,-0.016548671576029572,-0.0010424089268690816,-0.02920458524228467,-0.0037602892542011605,-0.0064355040905481045,-0.0018056516851884,-0.001042408926869117,-0.003297590279648954,-0.004300753675112354,-0.01478660401008721,-0.0028760403774853215,-0.001061439951186027,0.003067721277359303,0.0032175033250263605,-0.003217503325026365,0.008779199306998383,0.008530864627872106,-0.014246045309646883,0.01656379644021315,0.0009059731456762527,-0.01612338615164183,0.008813890185902225,-0.009324134448627898,-0.011215188820697936,0.011678758155495904
Browser_11,-0.010950522307705672,-0.007022791347433805,-0.005852798846967991,-0.005064665204800475,-0.009706707937109415,-0.004293297870389356,-0.004139400855390984,0.0003825654798831393,-0.0018116347099731997,-0.006814078296338164,0.0007273649934128195,-0.0113642069090332,-0.02368455534203546,-0.011280720776225366,-0.004431164851418406,1.0,-0.0008668219800013348,-0.0005258847489547601,-0.00177185246081289,-0.011021208900361009,-0.02978465472611481,-0.0020448902112942674,-0.005559324689442102,-0.004377850789975514,-0.0026398488357326356,-0.0013937374016186259,-0.0023215378155799445,-0.00019871738069699753,-0.00255388788859562,1.0,-0.0006286290208122978,-0.0015558227391765215,-0.0024608614270827593,-0.007029044532083173,-0.010855945511469426,0.017797689856546218,-0.0035900928316943337,-0.005831459362552045,-0.0056590586925873146,0.035696853801533104,-0.0045879625486130145,0.016653807156965853,-0.015044440489191863,-0.009859029177895743,-0.0067982973111038085,-0.0032384173628226282,-0.004264551883134185,-0.0012587915954066179,0.018629501246916445,-0.0012899825165055344,-0.00429435375087768,0.023092042181359473,-0.00019871738069699745,-0.005567353208610022,0.11259818012347146,-0.0012268184619062563,-0.00034421652010356297,-0.00019871738069700303,-0.0006286290208124328,-0.0008198649141543184,-0.002818812408977467,-0.008805769618933375,-0.0018383569804314296,0.009060265887222863,0.0034435728939071035,-0.0034435728939071052,-0.004209446534238546,0.0016912705032864851,-0.002715764165339228,0.01579572064755676,-0.0034122961238304606,-0.009437973595950597,-0.013515384536925515,0.004638754496128984,-0.004763156757915236,0.03502146741949792
Browser_12,-0.0035609256688902626,0.003939013497670294,-0.006809446292652912,-0.0053485770997577856,-0.009308953811157051,-0.007366239727071347,0.002154118520161235,0.004259060993208988,-0.005781798439212568,-0.003069089106220504,0.011442620967451623,-0.014673509517188855,-0.007732264564204642,0.027609292631224743,-0.005721537819576249,-0.0006286290208122978,-0.0011192440154487592,-0.0006790244959899056,-0.002287823000312451,-0.014230629113399684,-0.0384580655815451,-0.0026403704382740333,-0.007178222324941809,-0.00565269848971825,-0.0034085833991879502,-0.0017995993201124656,-0.0029975789339373483,-0.00025658467856413085,-0.003297590279648688,-0.0006286290208122978,1.0,-0.002008884557726801,-0.005126641111840722,0.000774969415772202,-0.006824873585060227,0.0004002742052427008,-0.004635542256062743,0.004003317249779192,0.00453206787812864,0.010018347296485207,0.008370107335215319,0.00722571924538948,-0.0010623676360771714,0.01021751444485274,-0.008777988740762566,-0.0041814574808766705,0.009785033149228411,-0.0016253567541676278,-0.004819327648956555,-0.0016656305965266592,-0.005544886778116688,-0.004073387580964802,-0.0002565846785641318,-0.007188588781075692,-0.000925579765029982,-0.0015840729160194692,-0.00044445375063522166,-0.00025658467856409784,-0.0008116883116883966,-0.0010586128637886994,-0.003639661882381794,-0.0030942094213631285,-0.0023736939026439002,0.003590479928113457,0.0021985667407910282,-0.00219856674079103,-0.0054352542396216555,0.02954754443910171,-0.0035066055771013887,0.010065800218592151,-0.004405970434125923,-0.012186349341550223,-0.011054796057256061,0.003775804369695065,-0.006150207100116657,-0.005532085441749995
Browser_13,-0.011910279857990595,-0.0028329088362052477,-0.015214823591622626,-0.014907004550828324,-0.02670912102460367,-0.018252824884910812,0.01771492100901896,0.014175979703862788,0.07739007748581006,-0.021775476809778645,0.020968692592477602,-0.03063674144536155,-0.06409949530001936,-0.03319741132652856,-0.014160495853741956,-0.0015558227391765215,-0.0027700682473621183,-0.001680548807552519,0.7621766965387746,-0.03522003540149308,-0.09518162693029804,-0.006534773660955104,-0.01776571101597896,-0.013990122245150243,-0.008436059082961876,-0.004453910734219101,-0.007418845318134068,-0.0006350331661721916,-0.00816135713069065,-0.0015558227391765215,-0.002008884557726801,1.0,-0.05610490182630396,-0.022462435790555426,-0.03469190981563802,-0.02295993173781672,-0.01147271572202646,-0.01863536087993926,-0.018084426971121666,-0.013468050038490073,0.3391097295784143,-0.035121697430944405,-0.048076915283548696,-0.031506104258527894,-0.02172504614798973,-0.0023033763087793742,-0.013628057471132689,-0.00402266983178877,-0.011927574603699405,-0.004122345407783307,-0.01372329410501324,-0.010081413383932182,-0.0006350331661721919,-0.01779136743278829,-0.0022907597289967274,-0.0039204945709829,-0.0010999989323705038,-0.0006350331661721767,-0.0020088845577274847,-0.002620009434719819,0.5427467202296598,-0.02478249993468427,0.7205791401001248,-0.14540157341345705,0.03334830454301766,-0.033348304543017654,-0.01345195951705037,0.15806093318709122,-0.00867865865805557,-0.013435852435524899,-0.003251250545257634,-0.03016055381699744,-0.043190572482469373,-0.02918752211161695,-0.01522142907853985,-0.013691611491657868
Region_1,-0.010498611959829844,-0.0052693253401732395,0.02620462297819172,0.015874577379781898,0.037019556708991715,0.03383048242277321,-0.001666990645918022,0.0008915707334800334,0.0005522885974537291,0.002323958509673976,0.014416136315961265,0.026117458485753295,-0.01636252166607009,-0.012116735305777511,0.035089851609828464,-0.0024608614270827593,-0.022771131237903437,0.0020006910853494985,-0.04303222234050819,0.03770585723020564,-0.010878856711412062,0.002344911083913598,-0.0051479830336528575,-0.005269524569674795,0.010647940777712514,-0.021155852810233824,-0.018132962127107344,-0.0071659957490342275,-0.014852156354919798,-0.0024608614270827593,-0.005126641111840722,-0.05610490182630396,1.0,-0.25347608276631334,-0.39147888883218906,-0.2590900475687685,-0.1294632099130853,-0.21028967298244106,-0.20407269053351115,-0.15197944684578923,-0.1654476322341017,-0.0313601561366007,0.009312186443379587,0.038210282072536704,-0.013263787265481705,0.025727041591391244,-0.021555643912579022,0.007298111630035369,0.018248626777272514,0.01633565099587218,0.012025927463434961,-0.01990609201075943,-0.007165995749034234,-0.009895889569470753,-0.015591504027365918,0.0038093094185231518,0.008933115471597853,0.011318675293976824,-0.005126641111841196,0.015295683297684807,-0.030139247175983486,0.00013686491609753648,-0.050198963962592956,0.011686761147948687,0.013728596159002003,-0.01372859615900204,-0.00982262955775317,-0.02086918853158743,0.01876567742811749,-0.01763039549959631,-0.012839331645523857,0.017820262475456018,-0.028825065224648345,0.04879880378630512,0.0017495819293360537,-0.015725540958161546
Region_2,0.008524356366324778,0.010926352357022016,-0.014584002728650205,0.0034626946315340387,-0.009338016092419183,-0.002047825844896663,0.004565629420291824,-0.00015802824369176127,0.00029747055371815746,0.007357081671407827,0.009467601998927272,-0.011824266774001078,0.021270290264021153,-0.0037360109339173385,-0.014584346018963761,-0.007029044532083173,0.008932738292854212,0.0041801002362063236,-0.022066750039870485,-0.017419073812257258,0.005000465614472284,0.004046847664872466,-0.015162515563879573,0.013182750902702696,0.021323002738425054,0.01999288770336401,0.006904146884761921,-0.002869013475618938,0.022053839236137008,-0.007029044532083173,0.000774969415772202,-0.022462435790555426,-0.25347608276631334,1.0,-0.15673442279559252,-0.10373057198282816,-0.05183253058553462,-0.08419261282032255,-0.08170355099999158,-0.060847242489193494,-0.0662394317570167,0.009965301511396926,-0.018385772435974376,-0.010583489662607451,0.012466793378581857,-0.005766828621329686,0.007665505786140581,0.02127766065083421,-0.011257179845761908,-0.004185320680490696,0.005294048965696517,0.0184997238511232,-0.0028690134756189306,0.01773920640720486,0.006932312690183134,-0.01771238472952731,-0.004969680212392087,-0.0028690134756192143,0.000774969415772704,0.010835399096419151,-0.016157014666799543,-0.005761804536886929,-0.009595755514303257,0.007904682269104901,-0.009134788700085982,0.009134788700085982,-0.008978395072795568,-0.013828172462501568,-0.004515864365041574,0.0033530250986135188,0.021288057262554633,0.016521029270304993,0.023335264298447463,-0.02694206399609628,-0.007587832510087811,-0.00041300734618112127
Region_3,0.01939525996216567,0.006170697370027296,0.002889543580857961,0.002514600387449038,0.003919083715141914,-0.0016295093574085703,0.00287295005557468,0.008267547972389688,-0.014439349122456669,0.008430226625455495,-0.012936579876827297,0.020727065956588138,-0.028109141569222278,0.01619256559086564,0.005135968016595652,-0.010855945511469426,0.011990295596386221,-0.003130760995051258,-0.026678338078837432,0.018530276125956077,-0.0194866252270567,0.00788009242001839,0.01604032859012534,0.007493042982249106,-0.022411213495221537,0.011228643917186127,0.007259721934466733,-0.004431022427135897,0.00041740893370029213,-0.010855945511469426,-0.006824873585060227,-0.03469190981563802,-0.39147888883218906,-0.15673442279559252,1.0,-0.16020576227389588,-0.0800522923407306,-0.1300305344593938,-0.1261863249977775,-0.09397498422024725,-0.1023029031303779,0.0058093060547792005,0.006771408469190021,-0.0016025872703555224,0.00048171100516712737,-0.012357560481702529,0.0038117437515881197,-0.0028646869782476105,-0.0010550827439815222,-0.0041655983386491855,-0.001856940793291685,0.008566242698116653,0.018304935345063424,-0.005031280747538334,-0.0033662769488260343,0.013276132655961247,-0.007675378545247605,-0.004431022427136131,0.0075598599711474,-0.007245717141307157,-0.02864855830646538,-0.010791378601230205,-0.021195850587198417,0.01556395058275917,-0.0024492472378689098,0.0024492472378686283,0.01069169919923986,0.008509518401601697,0.006991450471236537,-0.003555138594876965,0.0011814501032163193,-0.011130255247272198,0.006154261436518473,-0.008248249038504811,0.001990389272390085,-0.004717004327811943
Region_4,-0.0012047601604975808,0.004097917319718071,0.0019047868145097642,0.004300341233380327,-0.011153356766756878,-0.013808871951012724,0.006613548605259936,0.006823611303873015,-0.0014974921465877816,-0.0027798986720850264,-0.006023645468009453,0.009604722404638088,-0.024190893801771522,0.021795940386939217,-0.0011742967798887523,0.017797689856546218,0.022323729014706237,-0.0077607028319613405,-0.019242609971528105,0.0172166940077387,-0.00528215849432347,-0.00019695123895252663,-0.008785693128297883,-0.015539967829395944,-0.0015888439099322723,-0.0030533410517920084,0.01339092998079384,-0.002932556120329409,0.008138461497047712,0.017797689856546218,0.0004002742052427008,-0.02295993173781672,-0.2590900475687685,-0.10373057198282816,-0.16020576227389588,1.0,-0.05298051267186619,-0.08605730301056833,-0.08351311367956321,-0.062194881579748,-0.06770649655601631,0.01038045823992911,-0.0006598352816746959,0.002431591900451496,0.002468676079374914,-0.00752502755883575,-0.005268945643066912,-0.018576517989427287,-0.008176848472955233,-0.004852386270902,-0.0046109378609763135,0.004564756169631125,-0.0029325561203294016,0.004938538050732405,0.014886913589532312,0.0067451167664453575,-0.005079748229408397,-0.002932556120329646,-0.00927694334503833,-0.012099092004002351,-0.013107879938523087,-0.018719721785744294,-0.010482369277961917,0.020808859029472836,-0.018298075170802824,0.018298075170802768,0.003727919130570368,-0.0036169698416914243,-0.003723836161905417,0.0023774750893569923,-0.010230034351163155,-0.020427538304364036,0.019491125756952568,-0.001540904967781253,-0.008854000425033355,0.017744702568145587
Region_5,0.007205407545589863,0.006790850380984579,-0.008916915458147679,-0.0036298958180262988,-0.007692124701814895,-0.00399484400010234,-0.004995723162352538,-0.0077951209733217374,0.02945685292198398,0.002742298961518302,0.003948884684976689,-0.03352193003198768,0.04078419176901245,-0.004917422563129934,-0.019423003669249424,-0.0035900928316943337,-0.006391989207860808,-0.0038779007886837317,-0.006653005973823372,-0.035193786821043314,0.03067914273689206,0.023898989053337687,3.888447122525368e-05,-0.00011869043334272382,0.0022227387968290335,-0.002144936351217207,-0.007285502960806892,-0.0014653520355212388,-0.00987294671455899,-0.0035900928316943337,-0.004635542256062743,-0.01147271572202646,-0.1294632099130853,-0.05183253058553462,-0.0800522923407306,-0.05298051267186619,1.0,-0.04300147685624211,-0.04173018557930144,-0.031077801270399507,-0.03383186833444741,0.021522028837795346,0.022074395272775736,-0.04110537357894688,0.015327658020169896,-0.0025127988337780263,0.012492213106937634,0.008713189670141857,-0.011966706721366377,-0.00951239644825853,-0.012567131796332585,-0.012307692906227402,-0.0014653520355212386,-0.00870011115103333,-0.0052859749861698885,-0.00904662150871746,-0.002538270062864245,-0.0014653520355212598,-0.004635542256064639,-0.006045725424695697,-0.004504241763148602,0.009379013546753289,-0.013556137534829722,-0.005996800263338652,0.00359424449824636,-0.0035942444982463837,-0.00046529222142827417,-0.00521989983686331,0.001074004664621809,0.005171313077765646,0.008713881147578135,-0.014409354771086175,0.018655114383569253,-0.01588784931630179,-0.00039473036034748415,0.017625075998279
Region_6,-0.0206285473724487,-0.01828046188011238,0.0006791362351088369,-0.0085715576361902,-0.023134174344833277,-0.02202997428606585,0.008340053955033868,0.005378653597558358,-0.015453412296273556,-0.0073433746251363044,-0.011410180896094732,-0.002233508010425891,-0.0032686326091377546,0.02202368905732215,-0.02586403366533469,-0.005831459362552045,-0.010382635508037419,0.02126664658862791,-0.01710815746616943,-0.00881949632586936,0.02144476158657683,-0.017347444079548444,-0.01808685466545507,0.007757429347813502,0.007347889486902743,-0.0166939322822683,-0.0025676816832572716,-0.0023802005261611674,-0.004719693733442213,-0.005831459362552045,0.004003317249779192,-0.01863536087993926,-0.21028967298244106,-0.08419261282032255,-0.1300305344593938,-0.08605730301056833,-0.04300147685624211,1.0,-0.06778317241522812,-0.050480292204638406,-0.054953778244899026,0.026307872514379202,-0.027136353490097583,-0.013196135846331045,0.006075375300904236,0.013768024879127816,0.005307795038711507,-0.009304081860049879,-0.016757091804769586,-0.00981636330394223,-0.012919948442795981,0.01845006342115356,-0.002380200526161154,0.030195529531161506,0.01164643059121932,-0.002848611426684151,-0.004122962668848456,-0.0023802005261616714,0.0040033172497817345,-0.0009723317956016359,-0.010256698323048052,0.00992034922942009,-0.01805164929666829,-0.005468565561939562,-0.006025649494385144,0.0060256494943851414,0.0013025746771562685,-0.012063414995167193,-0.00815858534573721,0.010348222283618182,0.009123183109796524,0.004990169759480526,0.028283004273104193,-0.03729633546056979,0.005024964105145777,0.011844858673081854
Region_7,0.0030599571945568783,-0.0029694894178304903,-0.011732652435184813,-0.014421523019831982,-0.0015659787352405648,-0.007003985145864353,-0.009543119221877488,-0.017253561371513487,0.0051152562478669,0.0072073514431679605,0.0011549820555183453,-0.04764378629899699,0.08216326033927188,-0.03716282790389532,-0.02531843964277759,-0.0056590586925873146,-0.010075684330591016,-0.0061127300033740565,-0.01214750059886076,-0.052230892009838506,0.0265299177589332,-0.016433635708676578,0.01646534309244126,0.00914006556963019,0.000745256600806951,0.021297421283559787,0.005401702832196311,-0.0023098325205165005,0.029330017792118177,-0.0056590586925873146,0.00453206787812864,-0.018084426971121666,-0.20407269053351115,-0.08170355099999158,-0.1261863249977775,-0.08351311367956321,-0.04173018557930144,-0.06778317241522812,1.0,-0.04898789799335629,-0.053329130348460915,0.014124768825775813,0.011217554637898029,-0.016873928055997685,0.002421709960034418,-0.021222132741749843,0.019168131110407785,-0.0027783161433694342,-0.004446619190299934,0.01392757339850863,-0.004985071479595417,-0.0005885714703986474,-0.002309832520516498,-0.014987281213871257,0.0020525377029562528,-0.008179951217081535,-0.0040010718209196015,-0.0023098325205165287,0.00453206787813112,-0.00044713848575058074,-0.005953367390429742,-0.004456971777568327,-0.013222155003100743,0.007480229347996798,-0.003979592132578821,0.0039795921325787315,0.007827945074405646,0.012051911214525821,-0.017668766188579106,0.0042839534432323354,0.0005016576411295304,0.015193890008748545,-0.008795313429001332,-0.01652556171160646,0.008359514978563536,-0.0029723346822669626
Region_8,0.009568533406566375,0.009468509693666785,-0.007813352080168116,-0.0022291476691988685,-0.02148832931475856,-0.009877881877435579,-0.011692842143560062,-0.011931490090131417,-0.016781417017772318,-0.005441844128389791,-0.013579479424058778,0.02379815590763323,-0.05060359719189899,0.04676400525019259,-0.01328013171182379,0.035696853801533104,-0.007503683746964434,-0.004552345158004297,-0.015338121112488523,0.011384476369003629,0.012682088229955344,0.006246282447280002,-0.01654462063837942,-0.017147711742886766,-0.01912077763045997,0.0019255357655777756,0.0010495866481830898,-0.0017202060102051039,-0.01825455194779792,0.035696853801533104,0.010018347296485207,-0.013468050038490073,-0.15197944684578923,-0.060847242489193494,-0.09397498422024725,-0.062194881579748,-0.031077801270399507,-0.050480292204638406,-0.04898789799335629,1.0,-0.03971590568996838,0.016241748725053958,0.0021440117962632224,-0.019174882696255283,0.008402797047015046,-0.018843862801996635,0.007964657800494691,-0.003157306221886392,0.005156585496772483,-0.011166792105301445,0.0027238288408896125,-0.0021801735942310395,-0.0017202060102051043,-0.007377800350723408,0.007355746859994937,0.01319966995360836,0.025238415715318784,-0.001720206010205092,0.010018347296487562,-0.00709719777876324,-0.010396312257239724,0.01837516826318116,-0.01059483414149409,-0.015508025598707063,0.0009894746582884489,-0.0009894746582884914,0.008987170413676457,0.007877302405699636,-0.008989618353568499,0.01626202730129692,-0.00039986138035306594,0.002283474287539864,0.0045368157003891916,-0.020031864865407065,-0.0028252520546282944,0.0005432639180119618
Region_9,-0.01617646658611829,-0.009203132398308481,-0.023811450679453935,-0.02219549713645914,-0.011709309544635362,-0.008020435006047023,-0.0020592883516073386,0.002935802731990804,0.03419350857883397,-0.02575429139632276,0.007792048543289663,-0.037118206040865125,0.019932037067967444,-0.05108906243326837,0.017263680176738547,-0.0045879625486130145,0.02295281747219131,-0.004955767000969405,0.2739977977005019,-0.037697012339448915,-0.02886733440193141,-0.010413655663590976,0.03348769980808632,-0.0028865688806176725,-0.004178355242071183,-0.0001988032536583385,0.001584079193299561,0.043312773064622875,-0.013378972390815253,-0.0045879625486130145,0.008370107335215319,0.3391097295784143,-0.1654476322341017,-0.0662394317570167,-0.1023029031303779,-0.06770649655601631,-0.03383186833444741,-0.054953778244899026,-0.053329130348460915,-0.03971590568996838,1.0,-0.04647213959618005,-0.008015815037785748,0.008693704729361248,-0.020683283243875583,0.009132827405115241,-0.00524372890589877,-0.004706673805506767,0.016788007607290694,-0.00517249214582462,0.0029302113365436092,-0.01230386469151218,-0.0018726480274147115,-0.004434890310462451,-0.006755216760793988,-0.011561138560833888,-0.0032437846408511725,-0.0018726480274146547,-0.0059239956347573,-0.007726140556261628,0.20651157147827795,0.025761016985236716,0.2531565030634351,-0.08485241236791503,0.020091048899216327,-0.02009104889921633,-0.008720810636523923,0.05677901933835133,-0.008811908848213873,0.004639244621440034,-0.005215184262155685,-0.03042180179859794,-0.0478852706989598,0.03580955267552553,0.0024609710539864106,-0.0034070426040159973
TrafficType_1,-0.06072066866980434,-0.04252637348942525,-0.05012085169973506,-0.039116584151989355,0.0020936166117093177,0.010226460262508813,0.10432208262267602,0.1295068525147756,-0.06529964088325624,-0.05145060879860472,-0.06590067169703125,-0.0663273112101571,0.07571944887957172,-0.022007148153628975,0.002086032650291343,0.016653807156965853,-0.004025024783216765,0.013723125002191784,-0.034904351210033956,-0.06222644880555255,0.015501489514066684,-0.004140784672866344,0.022041156044309652,0.03743936342816558,0.02655308027783618,0.000838576369464702,0.023755375108450175,-0.004485917028572142,0.015298956370482215,0.016653807156965853,0.00722571924538948,-0.035121697430944405,-0.0313601561366007,0.009965301511396926,0.0058093060547792005,0.01038045823992911,0.021522028837795346,0.026307872514379202,0.014124768825775813,0.016241748725053958,-0.04647213959618005,1.0,-0.33961856551785774,-0.2225612410911406,-0.1534671882560559,-0.07310518859773872,-0.09626951525165481,-0.028416410449099778,-0.08425718982019169,-0.0291205254269007,-0.09694227324354007,-0.0712157827025876,-0.004485917028572143,-0.12567941704430857,-0.01618208091180049,-0.02769463752957854,-0.007770466496853655,-0.004485917028572058,-0.01419089572952802,-0.01850792299411771,-0.0636328767087561,-0.1769426655027442,-0.024307025153036222,0.17908172271200673,0.024103855190969647,-0.02410385519096964,0.021999308320327204,0.023247461225557365,-0.007670261537432299,0.048769261481692576,0.0077372170871367,0.15620068637230933,-0.11986161068449601,-0.06156266102590834,-0.0060418243559003364,0.01731713338720398
TrafficType_2,0.11791294380002663,0.09692718836678099,0.12656402988526477,0.09981805764117198,0.09802323602263846,0.09377893758428975,-0.1931683509084666,-0.23405650395384744,0.08868600545727753,-0.09195131976219342,0.11634677192645965,0.041365767455700427,0.04895813941883411,-0.08505503888923018,-0.023194682018930067,-0.015044440489191863,0.013194619273386395,-0.008935378971541594,-0.028545865738216436,0.03341897272146181,0.007114176144631875,-0.025263433079305873,0.005461678446958372,-0.018443293530529602,-0.016574883805653164,-0.004294091031545534,-0.05666845854687253,0.013208691997540439,-0.004163446787601183,-0.015044440489191863,-0.0010623676360771714,-0.048076915283548696,0.009312186443379587,-0.018385772435974376,0.006771408469190021,-0.0006598352816746959,0.022074395272775736,-0.027136353490097583,0.011217554637898029,0.0021440117962632224,-0.008015815037785748,-0.33961856551785774,1.0,-0.30465662869445226,-0.21007609393304932,-0.10007124416218789,-0.1317801150767478,-0.03889827251402012,-0.11533684512203593,-0.03986211192420862,-0.13270103095924266,-0.09748489971407476,-0.006140621573768298,-0.17203834461605377,-0.022151108574346146,-0.03791026173878771,-0.010636731331606555,-0.006140621573767396,-0.019425441869019112,-0.02533487590149375,-0.08710491367310225,0.2016516192608313,-0.03364253121396847,-0.18964412363209177,-0.03704549278315825,0.037045492783158246,-0.03541722166006851,0.11795062232952548,-0.04511737657026802,-0.05789969533640079,-0.03160904370932171,-0.02081714352779127,-0.14027979610011237,0.11802444850875381,0.026840487963938228,0.0016989787023658207
TrafficType_3,-0.0690107234250645,-0.06203509407084471,-0.07154665772914336,-0.04803449817928821,-0.05953691674407241,-0.07051402614809064,0.10249934383717786,0.12913256996494565,-0.06288591677917633,0.06716196812580898,-0.08280775754870709,0.07959559707580445,-0.06311400037251313,-0.017842556716530004,0.03998730086730879,-0.009859029177895743,-0.006450882356404851,0.016774807829935855,-0.016777044097567476,0.1221586825671483,-0.11376408308990482,0.013094120119135721,0.01333840926473437,0.010585857077184053,0.016692860012947106,-0.0005355752260583365,-0.028179813106663065,-0.00402411557343279,0.020729252037137363,-0.009859029177895743,0.01021751444485274,-0.031506104258527894,0.038210282072536704,-0.010583489662607451,-0.0016025872703555224,0.002431591900451496,-0.04110537357894688,-0.013196135846331045,-0.016873928055997685,-0.019174882696255283,0.008693704729361248,-0.2225612410911406,-0.30465662869445226,1.0,-0.13766855212403092,-0.06557939570912534,-0.08635907733104836,-0.025491091141675602,-0.07558335733134051,-0.02612272120294261,-0.08696257844244208,-0.06388449416751407,-0.0040241155734327865,-0.11274138513192648,-0.014516221185757766,-0.02484362093046294,-0.006970538029049379,-0.004024115573432935,-0.012730017996867517,-0.016602630115130537,-0.05708220827874549,-0.08976796927800651,-0.01880586693162614,0.09237772530096185,0.06045680136414847,-0.06045680136414847,0.0022933213609648414,-0.07931434767130811,0.11023207883523761,-0.0046125011744835055,0.024609903716372006,0.010617368018468252,0.0841597354193813,-0.046159236403146786,-0.024668064910894037,-0.029741130385127015
